StateName,Fips,Year,Month,total_number_hpa,datetime,total_number_hpa_seasonality
Louisiana,22,2016,8,1568,2016-08-01,1466.7738095238096
Oklahoma,40,2016,8,1613,2016-08-01,1519.3308531746031
Texas,48,2016,8,14614,2016-08-01,13435.832837301587
Arizona,4,2016,8,2629,2016-08-01,2518.77876984127
Colorado,8,2016,8,2936,2016-08-01,2722.5753968253966
Idaho,16,2016,8,1244,2016-08-01,1076.1934523809523
Montana,30,2016,8,384,2016-08-01,313.3514384920635
Nevada,32,2016,8,1187,2016-08-01,1010.282242063492
New Mexico,35,2016,8,414,2016-08-01,360.95709325396825
Utah,49,2016,8,1996,2016-08-01,1733.3685515873017
Wyoming,56,2016,8,146,2016-08-01,111.08978174603175
Alaska,2,2016,8,123,2016-08-01,96.19890873015872
California,6,2016,8,9223,2016-08-01,9283.047619047618
Hawaii,15,2016,8,239,2016-08-01,228.421626984127
Oregon,41,2016,8,1982,2016-08-01,1807.861111111111
Washington,53,2016,8,2987,2016-08-01,2444.1875
Connecticut,9,2016,9,631,2016-09-01,585.5992063492064
Maine,23,2016,9,348,2016-09-01,286.88368055555554
Massachusetts,25,2016,9,2006,2016-09-01,1964.9806547619048
New Hampshire,33,2016,9,334,2016-09-01,291.6383928571429
Rhode Island,44,2016,9,91,2016-09-01,88.12003968253968
Vermont,50,2016,9,165,2016-09-01,128.13640873015873
New Jersey,34,2016,9,1972,2016-09-01,1976.982886904762
New York,36,2016,9,4386,2016-09-01,4603.481150793651
Pennsylvania,42,2016,9,2220,2016-09-01,2059.9796626984125
Illinois,17,2016,9,2223,2016-09-01,2026.876984126984
Indiana,18,2016,9,1705,2016-09-01,1643.1817956349207
Michigan,26,2016,9,2492,2016-09-01,2246.0920138888887
Ohio,39,2016,9,2445,2016-09-01,2263.948412698413
Wisconsin,55,2016,9,1758,2016-09-01,1501.500744047619
Iowa,19,2016,9,1328,2016-09-01,1171.2765376984128
Kansas,20,2016,9,732,2016-09-01,622.0969742063492
Minnesota,27,2016,9,2563,2016-09-01,2191.548859126984
Missouri,29,2016,9,1581,2016-09-01,1595.5711805555557
Nebraska,31,2016,9,730,2016-09-01,671.3090277777778
North Dakota,38,2016,9,480,2016-09-01,336.4419642857143
South Dakota,46,2016,9,545,2016-09-01,432.42584325396825
Delaware,10,2016,9,496,2016-09-01,494.3311011904762
District of Columbia,11,2016,9,1098,2016-09-01,1073.0845734126983
Florida,12,2016,9,9987,2016-09-01,10151.839285714286
Georgia,13,2016,9,3699,2016-09-01,3990.8960813492063
Maryland,24,2016,9,1088,2016-09-01,1027.701140873016
North Carolina,37,2016,9,5124,2016-09-01,5440.730654761905
South Carolina,45,2016,9,2759,2016-09-01,2772.592261904762
Virginia,51,2016,9,2605,2016-09-01,2723.6525297619046
West Virginia,54,2016,9,235,2016-09-01,241.05233134920636
Alabama,1,2016,9,1265,2016-09-01,1400.657986111111
Kentucky,21,2016,9,966,2016-09-01,969.4823908730159
Mississippi,28,2016,9,564,2016-09-01,615.7695932539683
Tennessee,47,2016,9,2704,2016-09-01,2733.6378968253966
Arkansas,5,2016,9,598,2016-09-01,611.1899801587301
Louisiana,22,2016,9,1980,2016-09-01,1907.0416666666667
Oklahoma,40,2016,9,837,2016-09-01,858.202876984127
Texas,48,2016,9,13805,2016-09-01,14740.139384920634
Arizona,4,2016,9,3514,2016-09-01,3650.8055555555557
Colorado,8,2016,9,3568,2016-09-01,3509.465277777778
Idaho,16,2016,9,837,2016-09-01,791.3779761904761
Montana,30,2016,9,730,2016-09-01,685.7204861111111
Nevada,32,2016,9,1164,2016-09-01,1218.841765873016
New Mexico,35,2016,9,410,2016-09-01,449.40352182539687
Utah,49,2016,9,1918,2016-09-01,1903.0739087301588
Wyoming,56,2016,9,162,2016-09-01,155.8308531746032
Alaska,2,2016,9,168,2016-09-01,153.0530753968254
California,6,2016,9,8355,2016-09-01,8712.422619047618
Hawaii,15,2016,9,349,2016-09-01,258.1121031746032
Oregon,41,2016,9,1520,2016-09-01,1527.968253968254
Washington,53,2016,9,4483,2016-09-01,4326.892857142857
Connecticut,9,2016,10,524,2016-10-01,461.0843253968254
Maine,23,2016,10,354,2016-10-01,328.3985615079365
Massachusetts,25,2016,10,1052,2016-10-01,1111.46875
New Hampshire,33,2016,10,391,2016-10-01,334.71875
Rhode Island,44,2016,10,99,2016-10-01,92.95337301587301
Vermont,50,2016,10,167,2016-10-01,159.45486111111111
New Jersey,34,2016,10,1594,2016-10-01,1595.905505952381
New York,36,2016,10,2642,2016-10-01,3114.2579365079364
Pennsylvania,42,2016,10,1989,2016-10-01,1824.9766865079366
Illinois,17,2016,10,3302,2016-10-01,3006.040674603175
Indiana,18,2016,10,1815,2016-10-01,1641.547867063492
Michigan,26,2016,10,2360,2016-10-01,1998.5235615079364
Ohio,39,2016,10,1811,2016-10-01,1559.7430555555557
Wisconsin,55,2016,10,2038,2016-10-01,1685.813244047619
Iowa,19,2016,10,1182,2016-10-01,887.2051091269841
Kansas,20,2016,10,611,2016-10-01,518.0344742063492
Minnesota,27,2016,10,2401,2016-10-01,2058.736359126984
Missouri,29,2016,10,1845,2016-10-01,1596.3628472222222
Nebraska,31,2016,10,819,2016-10-01,684.0530753968254
North Dakota,38,2016,10,481,2016-10-01,260.15327380952374
South Dakota,46,2016,10,454,2016-10-01,423.61929563492066
Delaware,10,2016,10,500,2016-10-01,522.6376488095239
District of Columbia,11,2016,10,679,2016-10-01,487.02207341269843
Florida,12,2016,10,10156,2016-10-01,10462.029761904761
Georgia,13,2016,10,4730,2016-10-01,4617.339533730159
Maryland,24,2016,10,987,2016-10-01,1205.4809027777778
North Carolina,37,2016,10,4786,2016-10-01,4856.822916666667
South Carolina,45,2016,10,2223,2016-10-01,2349.098214285714
Virginia,51,2016,10,1709,2016-10-01,1823.3400297619048
West Virginia,54,2016,10,284,2016-10-01,296.18625992063494
Alabama,1,2016,10,1080,2016-10-01,1120.4437003968255
Kentucky,21,2016,10,999,2016-10-01,981.4645337301587
Mississippi,28,2016,10,554,2016-10-01,633.608878968254
Tennessee,47,2016,10,2923,2016-10-01,2893.093253968254
Arkansas,5,2016,10,813,2016-10-01,856.4429563492064
Louisiana,22,2016,10,1257,2016-10-01,1307.1041666666667
Oklahoma,40,2016,10,927,2016-10-01,969.342757936508
Texas,48,2016,10,12128,2016-10-01,12617.109623015873
Arizona,4,2016,10,2174,2016-10-01,2506.0257936507937
Colorado,8,2016,10,4076,2016-10-01,4131.292658730159
Idaho,16,2016,10,918,2016-10-01,942.577380952381
Montana,30,2016,10,426,2016-10-01,354.84846230158735
Nevada,32,2016,10,1044,2016-10-01,983.8893849206349
New Mexico,35,2016,10,314,2016-10-01,325.1594742063492
Utah,49,2016,10,2764,2016-10-01,2691.2614087301586
Wyoming,56,2016,10,144,2016-10-01,132.5808531746032
Alaska,2,2016,10,117,2016-10-01,125.96676587301587
California,6,2016,10,8274,2016-10-01,8752.672619047618
Hawaii,15,2016,10,178,2016-10-01,139.49900793650795
Oregon,41,2016,10,1529,2016-10-01,1430.0545634920636
Washington,53,2016,10,4078,2016-10-01,4009.5
Connecticut,9,2016,11,245,2016-11-01,258.10813492063494
Maine,23,2016,11,316,2016-11-01,347.8360615079365
Massachusetts,25,2016,11,1110,2016-11-01,1183.9122023809523
New Hampshire,33,2016,11,381,2016-11-01,438.8020833333333
Rhode Island,44,2016,11,96,2016-11-01,93.43551587301587
Vermont,50,2016,11,126,2016-11-01,159.1780753968254
New Jersey,34,2016,11,1847,2016-11-01,1901.2239583333333
New York,36,2016,11,2773,2016-11-01,3395.0109126984125
Pennsylvania,42,2016,11,1881,2016-11-01,2136.4737103174602
Illinois,17,2016,11,1327,2016-11-01,1393.6180555555557
Indiana,18,2016,11,1442,2016-11-01,1524.6490575396824
Michigan,26,2016,11,1814,2016-11-01,1947.0979662698414
Ohio,39,2016,11,1704,2016-11-01,1863.6597222222222
Wisconsin,55,2016,11,1197,2016-11-01,1368.0424107142858
Iowa,19,2016,11,1448,2016-11-01,1416.1307043650793
Kansas,20,2016,11,522,2016-11-01,497.87078373015873
Minnesota,27,2016,11,2361,2016-11-01,2541.1470734126983
Missouri,29,2016,11,1786,2016-11-01,1887.999751984127
Nebraska,31,2016,11,573,2016-11-01,598.9012896825396
North Dakota,38,2016,11,291,2016-11-01,392.34375
South Dakota,46,2016,11,347,2016-11-01,434.7085813492064
Delaware,10,2016,11,473,2016-11-01,517.5751488095239
District of Columbia,11,2016,11,21,2016-11-01,-10.63566468253968
Florida,12,2016,11,8240,2016-11-01,9447.279761904761
Georgia,13,2016,11,3540,2016-11-01,4210.66691468254
Maryland,24,2016,11,1004,2016-11-01,1235.6803075396826
North Carolina,37,2016,11,4441,2016-11-01,5013.1235119047615
South Carolina,45,2016,11,2452,2016-11-01,2837.3690476190477
Virginia,51,2016,11,2210,2016-11-01,2612.789434523809
West Virginia,54,2016,11,206,2016-11-01,242.82316468253967
Alabama,1,2016,11,927,2016-11-01,1084.5835813492063
Kentucky,21,2016,11,1160,2016-11-01,1296.5359623015872
Mississippi,28,2016,11,619,2016-11-01,688.7011408730159
Tennessee,47,2016,11,2230,2016-11-01,2563.1974206349205
Arkansas,5,2016,11,513,2016-11-01,668.3655753968253
Louisiana,22,2016,11,1037,2016-11-01,1221.1875
Oklahoma,40,2016,11,670,2016-11-01,790.8308531746031
Texas,48,2016,11,12680,2016-11-01,14545.928075396825
Arizona,4,2016,11,2958,2016-11-01,3585.141865079365
Colorado,8,2016,11,3644,2016-11-01,3930.4771825396824
Idaho,16,2016,11,897,2016-11-01,1023.125
Montana,30,2016,11,227,2016-11-01,274.9556051587302
Nevada,32,2016,11,932,2016-11-01,1160.7614087301588
New Mexico,35,2016,11,575,2016-11-01,636.7695932539682
Utah,49,2016,11,2468,2016-11-01,2464.9161706349205
Wyoming,56,2016,11,129,2016-11-01,141.6612103174603
Alaska,2,2016,11,99,2016-11-01,139.8655753968254
California,6,2016,11,7830,2016-11-01,8676.720238095239
Hawaii,15,2016,11,322,2016-11-01,413.93055555555554
Oregon,41,2016,11,1514,2016-11-01,1732.7093253968253
Washington,53,2016,11,3649,2016-11-01,4001.958333333333
Connecticut,9,2016,12,226,2016-12-01,270.280753968254
Maine,23,2016,12,314,2016-12-01,411.6664186507936
Massachusetts,25,2016,12,935,2016-12-01,788.7693452380952
New Hampshire,33,2016,12,387,2016-12-01,445.84375
Rhode Island,44,2016,12,109,2016-12-01,78.97420634920634
Vermont,50,2016,12,122,2016-12-01,163.9608134920635
New Jersey,34,2016,12,2536,2016-12-01,2483.706101190476
New York,36,2016,12,3367,2016-12-01,3098.6746031746034
Pennsylvania,42,2016,12,1469,2016-12-01,1652.7921626984128
Illinois,17,2016,12,1222,2016-12-01,1648.9007936507937
Indiana,18,2016,12,1082,2016-12-01,1516.4317956349207
Michigan,26,2016,12,1171,2016-12-01,1741.392609126984
Ohio,39,2016,12,1301,2016-12-01,1828.296626984127
Wisconsin,55,2016,12,926,2016-12-01,1452.688244047619
Iowa,19,2016,12,848,2016-12-01,1166.532490079365
Kansas,20,2016,12,386,2016-12-01,537.483878968254
Minnesota,27,2016,12,2081,2016-12-01,2425.828621031746
Missouri,29,2016,12,1475,2016-12-01,1705.5562996031747
Nebraska,31,2016,12,569,2016-12-01,727.5411706349206
North Dakota,38,2016,12,150,2016-12-01,347.02232142857144
South Dakota,46,2016,12,249,2016-12-01,417.5062003968254
Delaware,10,2016,12,450,2016-12-01,473.9114583333333
District of Columbia,11,2016,12,369,2016-12-01,407.718501984127
Florida,12,2016,12,9858,2016-12-01,10556.67857142857
Georgia,13,2016,12,4269,2016-12-01,4946.547867063492
Maryland,24,2016,12,991,2016-12-01,1064.626736111111
North Carolina,37,2016,12,3792,2016-12-01,4433.3764880952385
South Carolina,45,2016,12,2223,2016-12-01,2563.0148809523807
Virginia,51,2016,12,2224,2016-12-01,2629.9947916666665
West Virginia,54,2016,12,151,2016-12-01,199.4779265873016
Alabama,1,2016,12,951,2016-12-01,1057.1639384920636
Kentucky,21,2016,12,712,2016-12-01,941.7800099206349
Mississippi,28,2016,12,549,2016-12-01,736.2755456349206
Tennessee,47,2016,12,3304,2016-12-01,3632.8640873015875
Arkansas,5,2016,12,762,2016-12-01,831.8953373015873
Louisiana,22,2016,12,1074,2016-12-01,1116.607142857143
Oklahoma,40,2016,12,724,2016-12-01,865.592757936508
Texas,48,2016,12,11678,2016-12-01,12829.559027777777
Arizona,4,2016,12,3401,2016-12-01,3555.308531746032
Colorado,8,2016,12,2864,2016-12-01,3054.5694444444443
Idaho,16,2016,12,650,2016-12-01,906.6755952380952
Montana,30,2016,12,233,2016-12-01,325.36631944444446
Nevada,32,2016,12,1914,2016-12-01,2121.06498015873
New Mexico,35,2016,12,335,2016-12-01,439.156498015873
Utah,49,2016,12,1411,2016-12-01,1765.2375992063492
Wyoming,56,2016,12,87,2016-12-01,154.63740079365078
Alaska,2,2016,12,94,2016-12-01,137.67509920634922
California,6,2016,12,10450,2016-12-01,9970.428571428572
Hawaii,15,2016,12,197,2016-12-01,197.71329365079364
Oregon,41,2016,12,1066,2016-12-01,1300.3015873015872
Washington,53,2016,12,3702,2016-12-01,4218.544642857143
Connecticut,9,2017,1,317,2017-01-01,458.7450396825397
Maine,23,2017,1,208,2017-01-01,343.1783234126984
Massachusetts,25,2017,1,784,2017-01-01,978.3229166666667
New Hampshire,33,2017,1,172,2017-01-01,243.73660714285717
Rhode Island,44,2017,1,84,2017-01-01,110.15277777777779
Vermont,50,2017,1,66,2017-01-01,142.9905753968254
New Jersey,34,2017,1,2104,2017-01-01,2503.548363095238
New York,36,2017,1,4548,2017-01-01,5395.496031746032
Pennsylvania,42,2017,1,1353,2017-01-01,1840.3814484126983
Illinois,17,2017,1,751,2017-01-01,1348.138888888889
Indiana,18,2017,1,1124,2017-01-01,1679.6788194444443
Michigan,26,2017,1,1208,2017-01-01,1835.1693948412699
Ohio,39,2017,1,2037,2017-01-01,2597.4454365079364
Wisconsin,55,2017,1,679,2017-01-01,1355.563244047619
Iowa,19,2017,1,416,2017-01-01,896.3182043650793
Kansas,20,2017,1,497,2017-01-01,691.3023313492064
Minnesota,27,2017,1,1521,2017-01-01,2169.6024305555557
Missouri,29,2017,1,1070,2017-01-01,1440.157490079365
Nebraska,31,2017,1,351,2017-01-01,607.0768849206348
North Dakota,38,2017,1,65,2017-01-01,398.40625000000006
South Dakota,46,2017,1,257,2017-01-01,400.7889384920635
Delaware,10,2017,1,396,2017-01-01,443.9174107142857
District of Columbia,11,2017,1,155,2017-01-01,217.35243055555557
Florida,12,2017,1,10023,2017-01-01,10170.30357142857
Georgia,13,2017,1,4423,2017-01-01,4753.190724206349
Maryland,24,2017,1,1042,2017-01-01,1288.483878968254
North Carolina,37,2017,1,4304,2017-01-01,4763.403273809524
South Carolina,45,2017,1,2633,2017-01-01,2764.0386904761904
Virginia,51,2017,1,2282,2017-01-01,2517.2805059523807
West Virginia,54,2017,1,206,2017-01-01,251.468998015873
Alabama,1,2017,1,1083,2017-01-01,1126.952628968254
Kentucky,21,2017,1,698,2017-01-01,869.7800099206349
Mississippi,28,2017,1,920,2017-01-01,996.0047123015873
Tennessee,47,2017,1,2322,2017-01-01,2598.1081349206347
Arkansas,5,2017,1,754,2017-01-01,823.0977182539683
Louisiana,22,2017,1,1121,2017-01-01,1293.4940476190477
Oklahoma,40,2017,1,964,2017-01-01,1040.6165674603176
Texas,48,2017,1,15236,2017-01-01,16183.419146825398
Arizona,4,2017,1,2484,2017-01-01,2817.8025793650795
Colorado,8,2017,1,3146,2017-01-01,3603.920634920635
Idaho,16,2017,1,413,2017-01-01,672.4345238095239
Montana,30,2017,1,134,2017-01-01,253.1103670634921
Nevada,32,2017,1,1314,2017-01-01,1691.9756944444443
New Mexico,35,2017,1,280,2017-01-01,333.58506944444446
Utah,49,2017,1,1380,2017-01-01,1754.0024801587301
Wyoming,56,2017,1,63,2017-01-01,146.4469246031746
Alaska,2,2017,1,70,2017-01-01,120.41021825396824
California,6,2017,1,5376,2017-01-01,6753.276785714286
Hawaii,15,2017,1,252,2017-01-01,275.0525793650794
Oregon,41,2017,1,1464,2017-01-01,1640.7718253968253
Washington,53,2017,1,2777,2017-01-01,3351.6011904761904
Connecticut,9,2017,2,175,2017-02-01,322.66468253968253
Maine,23,2017,2,241,2017-02-01,375.02951388888886
Massachusetts,25,2017,2,676,2017-02-01,975.296130952381
New Hampshire,33,2017,2,236,2017-02-01,319.5491071428571
Rhode Island,44,2017,2,63,2017-02-01,100.83730158730157
Vermont,50,2017,2,56,2017-02-01,88.75248015873017
New Jersey,34,2017,2,1796,2017-02-01,2230.9412202380954
New York,36,2017,2,1686,2017-02-01,3049.3263888888887
Pennsylvania,42,2017,2,1425,2017-02-01,1991.9975198412699
Illinois,17,2017,2,1830,2017-02-01,2374.2311507936506
Indiana,18,2017,2,1463,2017-02-01,1911.7621527777778
Michigan,26,2017,2,1733,2017-02-01,2312.219990079365
Ohio,39,2017,2,1384,2017-02-01,1980.749007936508
Wisconsin,55,2017,2,1031,2017-02-01,1625.3519345238096
Iowa,19,2017,2,778,2017-02-01,1244.4253472222222
Kansas,20,2017,2,796,2017-02-01,989.9273313492063
Minnesota,27,2017,2,1433,2017-02-01,2119.879216269841
Missouri,29,2017,2,1100,2017-02-01,1440.8033234126983
Nebraska,31,2017,2,719,2017-02-01,906.4905753968254
North Dakota,38,2017,2,171,2017-02-01,438.64732142857144
South Dakota,46,2017,2,299,2017-02-01,458.3097718253968
Delaware,10,2017,2,443,2017-02-01,499.77455357142856
District of Columbia,11,2017,2,245,2017-02-01,257.343501984127
Florida,12,2017,2,8368,2017-02-01,8477.136904761905
Georgia,13,2017,2,3968,2017-02-01,4028.4615575396824
Maryland,24,2017,2,1034,2017-02-01,1290.9481646825398
North Carolina,37,2017,2,4898,2017-02-01,5165.754464285715
South Carolina,45,2017,2,2682,2017-02-01,2812.7678571428573
Virginia,51,2017,2,1890,2017-02-01,2069.3072916666665
West Virginia,54,2017,2,167,2017-02-01,210.218998015873
Alabama,1,2017,2,1113,2017-02-01,1217.4645337301588
Kentucky,21,2017,2,839,2017-02-01,999.047867063492
Mississippi,28,2017,2,1036,2017-02-01,1100.8529265873017
Tennessee,47,2017,2,2911,2017-02-01,3163.3521825396824
Arkansas,5,2017,2,822,2017-02-01,844.7762896825398
Louisiana,22,2017,2,1152,2017-02-01,1229.5119047619048
Oklahoma,40,2017,2,954,2017-02-01,1002.9499007936508
Texas,48,2017,2,13247,2017-02-01,14219.98759920635
Arizona,4,2017,2,2304,2017-02-01,2445.0376984126983
Colorado,8,2017,2,2948,2017-02-01,3244.1944444444443
Idaho,16,2017,2,837,2017-02-01,1007.110119047619
Montana,30,2017,2,211,2017-02-01,325.8097718253968
Nevada,32,2017,2,1092,2017-02-01,1153.0828373015872
New Mexico,35,2017,2,335,2017-02-01,377.44816468253964
Utah,49,2017,2,1396,2017-02-01,1687.4786706349207
Wyoming,56,2017,2,111,2017-02-01,149.83978174603175
Alaska,2,2017,2,93,2017-02-01,124.32390873015873
California,6,2017,2,6298,2017-02-01,7027.357142857143
Hawaii,15,2017,2,200,2017-02-01,171.74900793650795
Oregon,41,2017,2,1114,2017-02-01,1226.953373015873
Washington,53,2017,2,2973,2017-02-01,3472.4910714285716
Connecticut,9,2017,3,398,2017-03-01,403.140873015873
Maine,23,2017,3,315,2017-03-01,349.20510912698415
Massachusetts,25,2017,3,2009,2017-03-01,2052.846726190476
New Hampshire,33,2017,3,239,2017-03-01,284.7455357142857
Rhode Island,44,2017,3,105,2017-03-01,100.58432539682539
Vermont,50,2017,3,240,2017-03-01,225.79117063492063
New Jersey,34,2017,3,1685,2017-03-01,1773.0215773809523
New York,36,2017,3,3310,2017-03-01,3672.933531746032
Pennsylvania,42,2017,3,2519,2017-03-01,2493.5451388888887
Illinois,17,2017,3,1667,2017-03-01,1660.2609126984128
Indiana,18,2017,3,1478,2017-03-01,1406.1817956349207
Michigan,26,2017,3,2167,2017-03-01,2360.8062996031745
Ohio,39,2017,3,1757,2017-03-01,1809.406746031746
Wisconsin,55,2017,3,1508,2017-03-01,1677.1019345238096
Iowa,19,2017,3,1378,2017-03-01,1365.264632936508
Kansas,20,2017,3,612,2017-03-01,577.6981646825396
Minnesota,27,2017,3,2441,2017-03-01,2601.7274305555557
Missouri,29,2017,3,1404,2017-03-01,1242.4908234126983
Nebraska,31,2017,3,837,2017-03-01,867.5233134920635
North Dakota,38,2017,3,138,2017-03-01,254.87946428571428
South Dakota,46,2017,3,466,2017-03-01,457.09250992063494
Delaware,10,2017,3,626,2017-03-01,616.1049107142857
District of Columbia,11,2017,3,277,2017-03-01,297.6232638888889
Florida,12,2017,3,9590,2017-03-01,8968.875
Georgia,13,2017,3,5152,2017-03-01,4645.922867063492
Maryland,24,2017,3,1710,2017-03-01,1563.8053075396824
North Carolina,37,2017,3,6641,2017-03-01,6295.456845238095
South Carolina,45,2017,3,2975,2017-03-01,2759.9464285714284
Virginia,51,2017,3,3072,2017-03-01,2760.2269345238096
West Virginia,54,2017,3,302,2017-03-01,280.5642361111111
Alabama,1,2017,3,1393,2017-03-01,1311.5091765873017
Kentucky,21,2017,3,1051,2017-03-01,981.1966765873016
Mississippi,28,2017,3,667,2017-03-01,541.2755456349206
Tennessee,47,2017,3,3919,2017-03-01,3503.402777777778
Arkansas,5,2017,3,785,2017-03-01,727.859623015873
Louisiana,22,2017,3,1483,2017-03-01,1388.8511904761904
Oklahoma,40,2017,3,982,2017-03-01,866.9826388888889
Texas,48,2017,3,16550,2017-03-01,15601.380456349207
Arizona,4,2017,3,3595,2017-03-01,3312.433531746032
Colorado,8,2017,3,3471,2017-03-01,3215.1498015873017
Idaho,16,2017,3,1027,2017-03-01,983.1934523809524
Montana,30,2017,3,511,2017-03-01,521.0597718253969
Nevada,32,2017,3,1437,2017-03-01,1283.1512896825398
New Mexico,35,2017,3,396,2017-03-01,326.68030753968253
Utah,49,2017,3,2554,2017-03-01,2532.7673611111113
Wyoming,56,2017,3,160,2017-03-01,158.3814484126984
Alaska,2,2017,3,105,2017-03-01,123.0828373015873
California,6,2017,3,10161,2017-03-01,9538.94642857143
Hawaii,15,2017,3,303,2017-03-01,336.1329365079365
Oregon,41,2017,3,1541,2017-03-01,1495.1914682539682
Washington,53,2017,3,3390,2017-03-01,3257.1696428571427
Connecticut,9,2017,4,253,2017-04-01,272.94444444444446
Maine,23,2017,4,495,2017-04-01,466.9670138888889
Massachusetts,25,2017,4,876,2017-04-01,953.9151785714286
New Hampshire,33,2017,4,311,2017-04-01,311.9419642857143
Rhode Island,44,2017,4,65,2017-04-01,73.94146825396825
Vermont,50,2017,4,123,2017-04-01,117.99652777777777
New Jersey,34,2017,4,1583,2017-04-01,1651.7150297619048
