region,sub_region,StateName,Fips,Year,Month,total_number_hpa
Midwest,West North Central,Kansas,20,2014,6,613
Midwest,West North Central,Minnesota,27,2014,6,1908
Midwest,West North Central,Missouri,29,2014,6,1767
Midwest,West North Central,Nebraska,31,2014,6,713
Midwest,West North Central,North Dakota,38,2014,6,1824
Midwest,West North Central,South Dakota,46,2014,6,419
South,South Atlantic,Delaware,10,2014,6,389
South,South Atlantic,District of Columbia,11,2014,6,55
South,South Atlantic,Florida,12,2014,6,7673
South,South Atlantic,Georgia,13,2014,6,3145
South,South Atlantic,Maryland,24,2014,6,1429
South,South Atlantic,North Carolina,37,2014,6,3763
South,South Atlantic,South Carolina,45,2014,6,2129
South,South Atlantic,Virginia,51,2014,6,3078
South,South Atlantic,West Virginia,54,2014,6,176
South,East South Central,Alabama,1,2014,6,1288
South,East South Central,Kentucky,21,2014,6,892
South,East South Central,Mississippi,28,2014,6,422
South,East South Central,Tennessee,47,2014,6,2050
South,West South Central,Arkansas,5,2014,6,543
South,West South Central,Louisiana,22,2014,6,1214
South,West South Central,Oklahoma,40,2014,6,1342
South,West South Central,Texas,48,2014,6,12948
West,Mountain,Arizona,4,2014,6,2484
West,Mountain,Colorado,8,2014,6,2574
West,Mountain,Idaho,16,2014,6,830
West,Mountain,Montana,30,2014,6,320
West,Mountain,Nevada,32,2014,6,1076
West,Mountain,New Mexico,35,2014,6,350
West,Mountain,Utah,49,2014,6,1392
West,Mountain,Wyoming,56,2014,6,189
West,Pacific,Alaska,2,2014,6,111
West,Pacific,California,6,2014,6,7308
West,Pacific,Hawaii,15,2014,6,317
West,Pacific,Oregon,41,2014,6,1273
West,Pacific,Washington,53,2014,6,2983
North East,New England,Connecticut,9,2014,7,327
North East,New England,Maine,23,2014,7,340
North East,New England,Massachusetts,25,2014,7,1246
North East,New England,New Hampshire,33,2014,7,620
North East,New England,Rhode Island,44,2014,7,102
North East,New England,Vermont,50,2014,7,118
North East,mid atlantic,New Jersey,34,2014,7,3115
North East,mid atlantic,New York,36,2014,7,3683
North East,mid atlantic,Pennsylvania,42,2014,7,2109
Midwest,East North Central,Illinois,17,2014,7,2327
Midwest,East North Central,Indiana,18,2014,7,2073
Midwest,East North Central,Michigan,26,2014,7,1990
Midwest,East North Central,Ohio,39,2014,7,2431
Midwest,East North Central,Wisconsin,55,2014,7,1435
Midwest,West North Central,Iowa,19,2014,7,954
Midwest,West North Central,Kansas,20,2014,7,450
Midwest,West North Central,Minnesota,27,2014,7,1830
Midwest,West North Central,Missouri,29,2014,7,1261
Midwest,West North Central,Nebraska,31,2014,7,636
Midwest,West North Central,North Dakota,38,2014,7,1649
Midwest,West North Central,South Dakota,46,2014,7,382
South,South Atlantic,Delaware,10,2014,7,415
South,South Atlantic,District of Columbia,11,2014,7,922
South,South Atlantic,Florida,12,2014,7,7801
South,South Atlantic,Georgia,13,2014,7,3472
South,South Atlantic,Maryland,24,2014,7,1898
South,South Atlantic,North Carolina,37,2014,7,4684
South,South Atlantic,South Carolina,45,2014,7,2352
South,South Atlantic,Virginia,51,2014,7,2779
South,South Atlantic,West Virginia,54,2014,7,204
South,East South Central,Alabama,1,2014,7,1103
South,East South Central,Kentucky,21,2014,7,793
South,East South Central,Mississippi,28,2014,7,852
South,East South Central,Tennessee,47,2014,7,1748
South,West South Central,Arkansas,5,2014,7,408
South,West South Central,Louisiana,22,2014,7,1199
South,West South Central,Oklahoma,40,2014,7,976
South,West South Central,Texas,48,2014,7,14717
West,Mountain,Arizona,4,2014,7,2324
West,Mountain,Colorado,8,2014,7,2980
West,Mountain,Idaho,16,2014,7,714
West,Mountain,Montana,30,2014,7,491
West,Mountain,Nevada,32,2014,7,1487
West,Mountain,New Mexico,35,2014,7,310
West,Mountain,Utah,49,2014,7,1341
West,Mountain,Wyoming,56,2014,7,173
West,Pacific,Alaska,2,2014,7,130
West,Pacific,California,6,2014,7,7347
West,Pacific,Hawaii,15,2014,7,279
West,Pacific,Oregon,41,2014,7,1445
West,Pacific,Washington,53,2014,7,3206
North East,New England,Connecticut,9,2014,8,419
North East,New England,Maine,23,2014,8,294
North East,New England,Massachusetts,25,2014,8,1112
North East,New England,New Hampshire,33,2014,8,417
North East,New England,Rhode Island,44,2014,8,82
North East,New England,Vermont,50,2014,8,177
North East,mid atlantic,New Jersey,34,2014,8,2015
North East,mid atlantic,New York,36,2014,8,2912
North East,mid atlantic,Pennsylvania,42,2014,8,1599
Midwest,East North Central,Illinois,17,2014,8,1467
Midwest,East North Central,Indiana,18,2014,8,1429
Midwest,East North Central,Michigan,26,2014,8,1543
Midwest,East North Central,Ohio,39,2014,8,2460
Midwest,East North Central,Wisconsin,55,2014,8,1554
Midwest,West North Central,Iowa,19,2014,8,962
Midwest,West North Central,Kansas,20,2014,8,497
Midwest,West North Central,Minnesota,27,2014,8,1684
Midwest,West North Central,Missouri,29,2014,8,1102
Midwest,West North Central,Nebraska,31,2014,8,795
Midwest,West North Central,North Dakota,38,2014,8,937
Midwest,West North Central,South Dakota,46,2014,8,391
South,South Atlantic,Delaware,10,2014,8,387
South,South Atlantic,District of Columbia,11,2014,8,779
South,South Atlantic,Florida,12,2014,8,6793
South,South Atlantic,Georgia,13,2014,8,3392
South,South Atlantic,Maryland,24,2014,8,1345
South,South Atlantic,North Carolina,37,2014,8,4925
South,South Atlantic,South Carolina,45,2014,8,2151
South,South Atlantic,Virginia,51,2014,8,2125
South,South Atlantic,West Virginia,54,2014,8,230
South,East South Central,Alabama,1,2014,8,1121
South,East South Central,Kentucky,21,2014,8,692
South,East South Central,Mississippi,28,2014,8,474
South,East South Central,Tennessee,47,2014,8,1840
South,West South Central,Arkansas,5,2014,8,435
South,West South Central,Louisiana,22,2014,8,1329
South,West South Central,Oklahoma,40,2014,8,938
South,West South Central,Texas,48,2014,8,15316
West,Mountain,Arizona,4,2014,8,2104
West,Mountain,Colorado,8,2014,8,2537
West,Mountain,Idaho,16,2014,8,817
West,Mountain,Montana,30,2014,8,322
West,Mountain,Nevada,32,2014,8,1230
West,Mountain,New Mexico,35,2014,8,428
West,Mountain,Utah,49,2014,8,1248
West,Mountain,Wyoming,56,2014,8,124
West,Pacific,Alaska,2,2014,8,106
West,Pacific,California,6,2014,8,5667
West,Pacific,Hawaii,15,2014,8,217
West,Pacific,Oregon,41,2014,8,1050
West,Pacific,Washington,53,2014,8,3196
North East,New England,Connecticut,9,2014,9,463
North East,New England,Maine,23,2014,9,314
North East,New England,Massachusetts,25,2014,9,1151
North East,New England,New Hampshire,33,2014,9,275
North East,New England,Rhode Island,44,2014,9,73
North East,New England,Vermont,50,2014,9,100
North East,mid atlantic,New Jersey,34,2014,9,2548
North East,mid atlantic,New York,36,2014,9,3886
North East,mid atlantic,Pennsylvania,42,2014,9,2295
Midwest,East North Central,Illinois,17,2014,9,1380
Midwest,East North Central,Indiana,18,2014,9,2173
Midwest,East North Central,Michigan,26,2014,9,1889
Midwest,East North Central,Ohio,39,2014,9,1621
Midwest,East North Central,Wisconsin,55,2014,9,1539
Midwest,West North Central,Iowa,19,2014,9,1509
Midwest,West North Central,Kansas,20,2014,9,1305
Midwest,West North Central,Minnesota,27,2014,9,2042
Midwest,West North Central,Missouri,29,2014,9,1664
Midwest,West North Central,Nebraska,31,2014,9,602
Midwest,West North Central,North Dakota,38,2014,9,1213
Midwest,West North Central,South Dakota,46,2014,9,364
South,South Atlantic,Delaware,10,2014,9,460
South,South Atlantic,District of Columbia,11,2014,9,394
South,South Atlantic,Florida,12,2014,9,6110
South,South Atlantic,Georgia,13,2014,9,2455
South,South Atlantic,Maryland,24,2014,9,1966
South,South Atlantic,North Carolina,37,2014,9,4669
South,South Atlantic,South Carolina,45,2014,9,2524
South,South Atlantic,Virginia,51,2014,9,2442
South,South Atlantic,West Virginia,54,2014,9,217
South,East South Central,Alabama,1,2014,9,961
South,East South Central,Kentucky,21,2014,9,787
South,East South Central,Mississippi,28,2014,9,425
South,East South Central,Tennessee,47,2014,9,1796
South,West South Central,Arkansas,5,2014,9,688
South,West South Central,Louisiana,22,2014,9,1457
South,West South Central,Oklahoma,40,2014,9,1214
South,West South Central,Texas,48,2014,9,13610
West,Mountain,Arizona,4,2014,9,1860
West,Mountain,Colorado,8,2014,9,2770
West,Mountain,Idaho,16,2014,9,758
West,Mountain,Montana,30,2014,9,335
West,Mountain,Nevada,32,2014,9,1163
West,Mountain,New Mexico,35,2014,9,319
West,Mountain,Utah,49,2014,9,1703
West,Mountain,Wyoming,56,2014,9,130
West,Pacific,Alaska,2,2014,9,121
West,Pacific,California,6,2014,9,6247
West,Pacific,Hawaii,15,2014,9,122
West,Pacific,Oregon,41,2014,9,1286
West,Pacific,Washington,53,2014,9,3301
North East,New England,Connecticut,9,2014,10,433
North East,New England,Maine,23,2014,10,331
North East,New England,Massachusetts,25,2014,10,1112
North East,New England,New Hampshire,33,2014,10,363
North East,New England,Rhode Island,44,2014,10,98
North East,New England,Vermont,50,2014,10,98
North East,mid atlantic,New Jersey,34,2014,10,1588
North East,mid atlantic,New York,36,2014,10,2217
North East,mid atlantic,Pennsylvania,42,2014,10,2017
Midwest,East North Central,Illinois,17,2014,10,2007
Midwest,East North Central,Indiana,18,2014,10,1696
Midwest,East North Central,Michigan,26,2014,10,1628
Midwest,East North Central,Ohio,39,2014,10,1887
Midwest,East North Central,Wisconsin,55,2014,10,1412
Midwest,West North Central,Iowa,19,2014,10,1133
Midwest,West North Central,Kansas,20,2014,10,1067
Midwest,West North Central,Minnesota,27,2014,10,1876
Midwest,West North Central,Missouri,29,2014,10,1521
Midwest,West North Central,Nebraska,31,2014,10,832
Midwest,West North Central,North Dakota,38,2014,10,1555
Midwest,West North Central,South Dakota,46,2014,10,531
South,South Atlantic,Delaware,10,2014,10,539
South,South Atlantic,District of Columbia,11,2014,10,506
South,South Atlantic,Florida,12,2014,10,8259
South,South Atlantic,Georgia,13,2014,10,3468
South,South Atlantic,Maryland,24,2014,10,1163
South,South Atlantic,North Carolina,37,2014,10,4538
South,South Atlantic,South Carolina,45,2014,10,2606
South,South Atlantic,Virginia,51,2014,10,2812
South,South Atlantic,West Virginia,54,2014,10,175
South,East South Central,Alabama,1,2014,10,1282
South,East South Central,Kentucky,21,2014,10,676
South,East South Central,Mississippi,28,2014,10,448
South,East South Central,Tennessee,47,2014,10,3395
South,West South Central,Arkansas,5,2014,10,728
South,West South Central,Louisiana,22,2014,10,1528
South,West South Central,Oklahoma,40,2014,10,1260
South,West South Central,Texas,48,2014,10,13597
West,Mountain,Arizona,4,2014,10,2019
West,Mountain,Colorado,8,2014,10,3066
West,Mountain,Idaho,16,2014,10,950
West,Mountain,Montana,30,2014,10,408
West,Mountain,Nevada,32,2014,10,1150
West,Mountain,New Mexico,35,2014,10,485
West,Mountain,Utah,49,2014,10,1447
West,Mountain,Wyoming,56,2014,10,140
West,Pacific,Alaska,2,2014,10,145
West,Pacific,California,6,2014,10,9017
West,Pacific,Hawaii,15,2014,10,228
West,Pacific,Oregon,41,2014,10,2097
West,Pacific,Washington,53,2014,10,2830
North East,New England,Connecticut,9,2014,11,250
North East,New England,Maine,23,2014,11,233
North East,New England,Massachusetts,25,2014,11,1397
North East,New England,New Hampshire,33,2014,11,197
North East,New England,Rhode Island,44,2014,11,60
North East,New England,Vermont,50,2014,11,161
North East,mid atlantic,New Jersey,34,2014,11,1784
North East,mid atlantic,New York,36,2014,11,2853
North East,mid atlantic,Pennsylvania,42,2014,11,1728
Midwest,East North Central,Illinois,17,2014,11,1129
Midwest,East North Central,Indiana,18,2014,11,1141
Midwest,East North Central,Michigan,26,2014,11,1010
Midwest,East North Central,Ohio,39,2014,11,1470
Midwest,East North Central,Wisconsin,55,2014,11,834
Midwest,West North Central,Iowa,19,2014,11,783
Midwest,West North Central,Kansas,20,2014,11,955
Midwest,West North Central,Minnesota,27,2014,11,699
Midwest,West North Central,Missouri,29,2014,11,1083
Midwest,West North Central,Nebraska,31,2014,11,801
Midwest,West North Central,North Dakota,38,2014,11,534
Midwest,West North Central,South Dakota,46,2014,11,164
South,South Atlantic,Delaware,10,2014,11,312
South,South Atlantic,District of Columbia,11,2014,11,51
South,South Atlantic,Florida,12,2014,11,5348
South,South Atlantic,Georgia,13,2014,11,2267
South,South Atlantic,Maryland,24,2014,11,1547
South,South Atlantic,North Carolina,37,2014,11,3807
South,South Atlantic,South Carolina,45,2014,11,1634
South,South Atlantic,Virginia,51,2014,11,1831
South,South Atlantic,West Virginia,54,2014,11,194
South,East South Central,Alabama,1,2014,11,683
South,East South Central,Kentucky,21,2014,11,509
South,East South Central,Mississippi,28,2014,11,378
South,East South Central,Tennessee,47,2014,11,1802
South,West South Central,Arkansas,5,2014,11,583
South,West South Central,Louisiana,22,2014,11,885
South,West South Central,Oklahoma,40,2014,11,847
South,West South Central,Texas,48,2014,11,10456
West,Mountain,Arizona,4,2014,11,1563
West,Mountain,Colorado,8,2014,11,1893
West,Mountain,Idaho,16,2014,11,553
West,Mountain,Montana,30,2014,11,205
West,Mountain,Nevada,32,2014,11,1158
West,Mountain,New Mexico,35,2014,11,330
West,Mountain,Utah,49,2014,11,1809
West,Mountain,Wyoming,56,2014,11,107
West,Pacific,Alaska,2,2014,11,62
West,Pacific,California,6,2014,11,7421
West,Pacific,Hawaii,15,2014,11,279
West,Pacific,Oregon,41,2014,11,969
West,Pacific,Washington,53,2014,11,2501
North East,New England,Connecticut,9,2014,12,305
North East,New England,Maine,23,2014,12,210
North East,New England,Massachusetts,25,2014,12,993
North East,New England,New Hampshire,33,2014,12,160
North East,New England,Rhode Island,44,2014,12,93
North East,New England,Vermont,50,2014,12,38
North East,mid atlantic,New Jersey,34,2014,12,1941
North East,mid atlantic,New York,36,2014,12,2897
North East,mid atlantic,Pennsylvania,42,2014,12,1426
Midwest,East North Central,Illinois,17,2014,12,1688
Midwest,East North Central,Indiana,18,2014,12,1129
Midwest,East North Central,Michigan,26,2014,12,815
Midwest,East North Central,Ohio,39,2014,12,1334
Midwest,East North Central,Wisconsin,55,2014,12,934
Midwest,West North Central,Iowa,19,2014,12,537
Midwest,West North Central,Kansas,20,2014,12,397
Midwest,West North Central,Minnesota,27,2014,12,1302
Midwest,West North Central,Missouri,29,2014,12,1019
Midwest,West North Central,Nebraska,31,2014,12,440
Midwest,West North Central,North Dakota,38,2014,12,502
Midwest,West North Central,South Dakota,46,2014,12,477
South,South Atlantic,Delaware,10,2014,12,479
South,South Atlantic,District of Columbia,11,2014,12,129
South,South Atlantic,Florida,12,2014,12,7543
South,South Atlantic,Georgia,13,2014,12,3391
South,South Atlantic,Maryland,24,2014,12,1068
South,South Atlantic,North Carolina,37,2014,12,4277
South,South Atlantic,South Carolina,45,2014,12,2300
South,South Atlantic,Virginia,51,2014,12,2253
South,South Atlantic,West Virginia,54,2014,12,167
South,East South Central,Alabama,1,2014,12,1106
South,East South Central,Kentucky,21,2014,12,603
South,East South Central,Mississippi,28,2014,12,353
South,East South Central,Tennessee,47,2014,12,1981
South,West South Central,Arkansas,5,2014,12,869
South,West South Central,Louisiana,22,2014,12,1066
South,West South Central,Oklahoma,40,2014,12,1574
South,West South Central,Texas,48,2014,12,15468
West,Mountain,Arizona,4,2014,12,2987
West,Mountain,Colorado,8,2014,12,2093
West,Mountain,Idaho,16,2014,12,673
West,Mountain,Montana,30,2014,12,360
West,Mountain,Nevada,32,2014,12,881
West,Mountain,New Mexico,35,2014,12,352
West,Mountain,Utah,49,2014,12,941
West,Mountain,Wyoming,56,2014,12,90
West,Pacific,Alaska,2,2014,12,65
West,Pacific,California,6,2014,12,7420
West,Pacific,Hawaii,15,2014,12,724
West,Pacific,Oregon,41,2014,12,1013
West,Pacific,Washington,53,2014,12,2594
North East,New England,Connecticut,9,2015,1,264
North East,New England,Maine,23,2015,1,186
North East,New England,Massachusetts,25,2015,1,1733
North East,New England,New Hampshire,33,2015,1,134
North East,New England,Rhode Island,44,2015,1,45
North East,New England,Vermont,50,2015,1,91
North East,mid atlantic,New Jersey,34,2015,1,1740
North East,mid atlantic,New York,36,2015,1,2353
North East,mid atlantic,Pennsylvania,42,2015,1,946
Midwest,East North Central,Illinois,17,2015,1,530
Midwest,East North Central,Indiana,18,2015,1,681
Midwest,East North Central,Michigan,26,2015,1,735
Midwest,East North Central,Ohio,39,2015,1,1031
Midwest,East North Central,Wisconsin,55,2015,1,771
Midwest,West North Central,Iowa,19,2015,1,249
Midwest,West North Central,Kansas,20,2015,1,345
Midwest,West North Central,Minnesota,27,2015,1,1108
Midwest,West North Central,Missouri,29,2015,1,768
Midwest,West North Central,Nebraska,31,2015,1,235
Midwest,West North Central,North Dakota,38,2015,1,110
Midwest,West North Central,South Dakota,46,2015,1,151
South,South Atlantic,Delaware,10,2015,1,368
South,South Atlantic,District of Columbia,11,2015,1,22
South,South Atlantic,Florida,12,2015,1,7781
South,South Atlantic,Georgia,13,2015,1,2445
South,South Atlantic,Maryland,24,2015,1,1220
South,South Atlantic,North Carolina,37,2015,1,3544
South,South Atlantic,South Carolina,45,2015,1,1899
South,South Atlantic,Virginia,51,2015,1,2070
South,South Atlantic,West Virginia,54,2015,1,129
South,East South Central,Alabama,1,2015,1,1025
South,East South Central,Kentucky,21,2015,1,717
