geoName,Mortgage,year
Maryland,45,2018-07-31
Massachusetts,34,2018-07-31
Michigan,30,2018-07-31
Minnesota,27,2018-07-31
Mississippi,9,2018-07-31
Missouri,32,2018-07-31
Montana,44,2018-07-31
Nebraska,9,2018-07-31
Nevada,30,2018-07-31
New Hampshire,14,2018-07-31
New Jersey,41,2018-07-31
New Mexico,10,2018-07-31
New York,49,2018-07-31
North Carolina,34,2018-07-31
North Dakota,59,2018-07-31
Ohio,32,2018-07-31
Oklahoma,30,2018-07-31
Oregon,39,2018-07-31
Pennsylvania,37,2018-07-31
Rhode Island,17,2018-07-31
South Carolina,51,2018-07-31
South Dakota,0,2018-07-31
Tennessee,22,2018-07-31
Texas,34,2018-07-31
Utah,42,2018-07-31
Vermont,32,2018-07-31
Virginia,39,2018-07-31
Washington,20,2018-07-31
West Virginia,15,2018-07-31
Wisconsin,27,2018-07-31
Wyoming,0,2018-07-31
Alabama,7,2018-08-31
Alaska,27,2018-08-31
Arizona,27,2018-08-31
Arkansas,7,2018-08-31
California,23,2018-08-31
Colorado,27,2018-08-31
Connecticut,23,2018-08-31
Delaware,50,2018-08-31
District of Columbia,23,2018-08-31
Florida,30,2018-08-31
Georgia,29,2018-08-31
Hawaii,35,2018-08-31
Idaho,11,2018-08-31
Illinois,27,2018-08-31
Indiana,23,2018-08-31
Iowa,17,2018-08-31
Kansas,24,2018-08-31
Kentucky,4,2018-08-31
Louisiana,16,2018-08-31
Maine,24,2018-08-31
Maryland,30,2018-08-31
Massachusetts,24,2018-08-31
Michigan,19,2018-08-31
Minnesota,11,2018-08-31
Mississippi,15,2018-08-31
Missouri,8,2018-08-31
Montana,55,2018-08-31
Nebraska,22,2018-08-31
Nevada,25,2018-08-31
New Hampshire,23,2018-08-31
New Jersey,15,2018-08-31
New Mexico,9,2018-08-31
New York,22,2018-08-31
North Carolina,17,2018-08-31
North Dakota,0,2018-08-31
Ohio,22,2018-08-31
Oklahoma,24,2018-08-31
Oregon,15,2018-08-31
Pennsylvania,13,2018-08-31
Rhode Island,53,2018-08-31
South Carolina,27,2018-08-31
South Dakota,22,2018-08-31
Tennessee,9,2018-08-31
Texas,20,2018-08-31
Utah,25,2018-08-31
Vermont,26,2018-08-31
Virginia,43,2018-08-31
Washington,20,2018-08-31
West Virginia,12,2018-08-31
Wisconsin,18,2018-08-31
Wyoming,100,2018-08-31
Alabama,48,2018-09-30
Alaska,36,2018-09-30
Arizona,29,2018-09-30
Arkansas,19,2018-09-30
California,30,2018-09-30
Colorado,31,2018-09-30
Connecticut,54,2018-09-30
Delaware,48,2018-09-30
District of Columbia,30,2018-09-30
Florida,49,2018-09-30
Georgia,37,2018-09-30
Hawaii,33,2018-09-30
Idaho,0,2018-09-30
Illinois,27,2018-09-30
Indiana,25,2018-09-30
Iowa,32,2018-09-30
Kansas,9,2018-09-30
Kentucky,41,2018-09-30
Louisiana,41,2018-09-30
Maine,69,2018-09-30
Maryland,23,2018-09-30
Massachusetts,25,2018-09-30
Michigan,36,2018-09-30
Minnesota,45,2018-09-30
Mississippi,0,2018-09-30
Missouri,30,2018-09-30
Montana,53,2018-09-30
Nebraska,21,2018-09-30
Nevada,36,2018-09-30
New Hampshire,48,2018-09-30
New Jersey,47,2018-09-30
New Mexico,48,2018-09-30
New York,46,2018-09-30
North Carolina,40,2018-09-30
North Dakota,100,2018-09-30
Ohio,20,2018-09-30
Oklahoma,34,2018-09-30
Oregon,31,2018-09-30
Pennsylvania,26,2018-09-30
Rhode Island,38,2018-09-30
South Carolina,34,2018-09-30
South Dakota,0,2018-09-30
Tennessee,37,2018-09-30
Texas,37,2018-09-30
Utah,69,2018-09-30
Vermont,36,2018-09-30
Virginia,33,2018-09-30
Washington,26,2018-09-30
West Virginia,17,2018-09-30
Wisconsin,11,2018-09-30
Wyoming,0,2018-09-30
Alabama,29,2018-10-31
Alaska,24,2018-10-31
Arizona,22,2018-10-31
Arkansas,26,2018-10-31
California,21,2018-10-31
Colorado,23,2018-10-31
Connecticut,22,2018-10-31
Delaware,16,2018-10-31
District of Columbia,11,2018-10-31
Florida,28,2018-10-31
Georgia,25,2018-10-31
Hawaii,45,2018-10-31
Idaho,20,2018-10-31
Illinois,14,2018-10-31
Indiana,22,2018-10-31
Iowa,27,2018-10-31
Kansas,17,2018-10-31
Kentucky,12,2018-10-31
Louisiana,31,2018-10-31
Maine,24,2018-10-31
Maryland,15,2018-10-31
Massachusetts,7,2018-10-31
Michigan,24,2018-10-31
Minnesota,28,2018-10-31
Mississippi,0,2018-10-31
Missouri,3,2018-10-31
Montana,0,2018-10-31
Nebraska,7,2018-10-31
Nevada,10,2018-10-31
New Hampshire,11,2018-10-31
New Jersey,17,2018-10-31
New Mexico,41,2018-10-31
New York,25,2018-10-31
North Carolina,23,2018-10-31
North Dakota,0,2018-10-31
Ohio,11,2018-10-31
Oklahoma,18,2018-10-31
Oregon,20,2018-10-31
Pennsylvania,13,2018-10-31
Rhode Island,13,2018-10-31
South Carolina,20,2018-10-31
South Dakota,0,2018-10-31
Tennessee,20,2018-10-31
Texas,19,2018-10-31
Utah,14,2018-10-31
Vermont,100,2018-10-31
Virginia,25,2018-10-31
Washington,26,2018-10-31
West Virginia,11,2018-10-31
Wisconsin,10,2018-10-31
Wyoming,66,2018-10-31
Alabama,79,2018-11-30
Alaska,0,2018-11-30
Arizona,37,2018-11-30
Arkansas,83,2018-11-30
California,38,2018-11-30
Colorado,35,2018-11-30
Connecticut,48,2018-11-30
Delaware,35,2018-11-30
District of Columbia,50,2018-11-30
Florida,43,2018-11-30
Georgia,40,2018-11-30
Hawaii,48,2018-11-30
Idaho,66,2018-11-30
Illinois,39,2018-11-30
Indiana,27,2018-11-30
Iowa,48,2018-11-30
Kansas,74,2018-11-30
Kentucky,17,2018-11-30
Louisiana,43,2018-11-30
Maine,26,2018-11-30
Maryland,51,2018-11-30
Massachusetts,31,2018-11-30
Michigan,40,2018-11-30
Minnesota,59,2018-11-30
Mississippi,16,2018-11-30
Missouri,21,2018-11-30
Montana,38,2018-11-30
Nebraska,16,2018-11-30
Nevada,62,2018-11-30
New Hampshire,72,2018-11-30
New Jersey,51,2018-11-30
New Mexico,71,2018-11-30
New York,62,2018-11-30
North Carolina,60,2018-11-30
North Dakota,0,2018-11-30
Ohio,51,2018-11-30
Oklahoma,100,2018-11-30
Oregon,52,2018-11-30
Pennsylvania,53,2018-11-30
Rhode Island,27,2018-11-30
South Carolina,43,2018-11-30
South Dakota,0,2018-11-30
Tennessee,61,2018-11-30
Texas,40,2018-11-30
Utah,61,2018-11-30
Vermont,0,2018-11-30
Virginia,50,2018-11-30
Washington,41,2018-11-30
West Virginia,0,2018-11-30
Wisconsin,17,2018-11-30
Wyoming,0,2018-11-30
Alabama,73,2018-12-31
Alaska,61,2018-12-31
Arizona,58,2018-12-31
Arkansas,43,2018-12-31
California,48,2018-12-31
Colorado,88,2018-12-31
Connecticut,41,2018-12-31
Delaware,37,2018-12-31
District of Columbia,50,2018-12-31
Florida,59,2018-12-31
Georgia,62,2018-12-31
Hawaii,75,2018-12-31
Idaho,69,2018-12-31
Illinois,37,2018-12-31
Indiana,39,2018-12-31
Iowa,100,2018-12-31
Kansas,52,2018-12-31
Kentucky,52,2018-12-31
Louisiana,99,2018-12-31
Maine,54,2018-12-31
Maryland,59,2018-12-31
Massachusetts,68,2018-12-31
Michigan,69,2018-12-31
Minnesota,90,2018-12-31
Mississippi,65,2018-12-31
Missouri,51,2018-12-31
Montana,81,2018-12-31
Nebraska,34,2018-12-31
Nevada,55,2018-12-31
New Hampshire,99,2018-12-31
New Jersey,60,2018-12-31
New Mexico,55,2018-12-31
New York,60,2018-12-31
North Carolina,72,2018-12-31
North Dakota,51,2018-12-31
Ohio,49,2018-12-31
Oklahoma,52,2018-12-31
Oregon,84,2018-12-31
Pennsylvania,92,2018-12-31
Rhode Island,58,2018-12-31
South Carolina,82,2018-12-31
South Dakota,49,2018-12-31
Tennessee,70,2018-12-31
Texas,54,2018-12-31
Utah,62,2018-12-31
Vermont,55,2018-12-31
Virginia,71,2018-12-31
Washington,98,2018-12-31
West Virginia,51,2018-12-31
Wisconsin,58,2018-12-31
Wyoming,74,2018-12-31
Alabama,41,2019-01-31
Alaska,77,2019-01-31
Arizona,27,2019-01-31
Arkansas,18,2019-01-31
California,35,2019-01-31
Colorado,43,2019-01-31
Connecticut,42,2019-01-31
Delaware,0,2019-01-31
District of Columbia,45,2019-01-31
Florida,37,2019-01-31
Georgia,36,2019-01-31
Hawaii,48,2019-01-31
Idaho,57,2019-01-31
Illinois,37,2019-01-31
Indiana,31,2019-01-31
Iowa,23,2019-01-31
Kansas,40,2019-01-31
Kentucky,22,2019-01-31
Louisiana,44,2019-01-31
Maine,18,2019-01-31
Maryland,42,2019-01-31
Massachusetts,53,2019-01-31
Michigan,31,2019-01-31
Minnesota,65,2019-01-31
Mississippi,10,2019-01-31
Missouri,28,2019-01-31
Montana,100,2019-01-31
Nebraska,0,2019-01-31
Nevada,27,2019-01-31
New Hampshire,16,2019-01-31
New Jersey,55,2019-01-31
New Mexico,12,2019-01-31
New York,46,2019-01-31
North Carolina,39,2019-01-31
North Dakota,33,2019-01-31
Ohio,18,2019-01-31
Oklahoma,33,2019-01-31
Oregon,53,2019-01-31
Pennsylvania,24,2019-01-31
Rhode Island,18,2019-01-31
South Carolina,33,2019-01-31
South Dakota,0,2019-01-31
Tennessee,45,2019-01-31
Texas,28,2019-01-31
Utah,71,2019-01-31
Vermont,71,2019-01-31
Virginia,40,2019-01-31
Washington,24,2019-01-31
West Virginia,0,2019-01-31
Wisconsin,15,2019-01-31
Wyoming,91,2019-01-31
Alabama,32,2019-02-28
Alaska,100,2019-02-28
Arizona,28,2019-02-28
Arkansas,16,2019-02-28
California,32,2019-02-28
Colorado,34,2019-02-28
Connecticut,40,2019-02-28
Delaware,40,2019-02-28
District of Columbia,52,2019-02-28
Florida,45,2019-02-28
Georgia,30,2019-02-28
Hawaii,68,2019-02-28
Idaho,88,2019-02-28
Illinois,25,2019-02-28
Indiana,27,2019-02-28
Iowa,14,2019-02-28
Kansas,43,2019-02-28
Kentucky,28,2019-02-28
Louisiana,29,2019-02-28
Maine,59,2019-02-28
Maryland,24,2019-02-28
Massachusetts,21,2019-02-28
Michigan,41,2019-02-28
Minnesota,34,2019-02-28
Mississippi,27,2019-02-28
Missouri,34,2019-02-28
Montana,22,2019-02-28
Nebraska,18,2019-02-28
Nevada,17,2019-02-28
New Hampshire,28,2019-02-28
New Jersey,31,2019-02-28
New Mexico,40,2019-02-28
New York,37,2019-02-28
North Carolina,49,2019-02-28
North Dakota,56,2019-02-28
Ohio,28,2019-02-28
Oklahoma,22,2019-02-28
Oregon,26,2019-02-28
Pennsylvania,30,2019-02-28
Rhode Island,0,2019-02-28
South Carolina,52,2019-02-28
South Dakota,0,2019-02-28
Tennessee,69,2019-02-28
Texas,29,2019-02-28
Utah,45,2019-02-28
Vermont,0,2019-02-28
Virginia,46,2019-02-28
Washington,39,2019-02-28
West Virginia,28,2019-02-28
Wisconsin,22,2019-02-28
Wyoming,79,2019-02-28
Alabama,53,2019-03-31
Alaska,35,2019-03-31
Arizona,44,2019-03-31
Arkansas,25,2019-03-31
California,33,2019-03-31
Colorado,57,2019-03-31
Connecticut,33,2019-03-31
Delaware,86,2019-03-31
District of Columbia,54,2019-03-31
Florida,38,2019-03-31
Georgia,42,2019-03-31
Hawaii,43,2019-03-31
Idaho,54,2019-03-31
Illinois,37,2019-03-31
Indiana,35,2019-03-31
Iowa,36,2019-03-31
Kansas,38,2019-03-31
Kentucky,16,2019-03-31
Louisiana,47,2019-03-31
Maine,16,2019-03-31
Maryland,38,2019-03-31
Massachusetts,34,2019-03-31
Michigan,33,2019-03-31
Minnesota,45,2019-03-31
Mississippi,28,2019-03-31
Missouri,33,2019-03-31
Montana,23,2019-03-31
Nebraska,29,2019-03-31
Nevada,50,2019-03-31
New Hampshire,29,2019-03-31
New Jersey,39,2019-03-31
New Mexico,21,2019-03-31
New York,33,2019-03-31
North Carolina,28,2019-03-31
North Dakota,29,2019-03-31
Ohio,34,2019-03-31
Oklahoma,27,2019-03-31
Oregon,44,2019-03-31
Pennsylvania,39,2019-03-31
Rhode Island,48,2019-03-31
South Carolina,22,2019-03-31
South Dakota,0,2019-03-31
Tennessee,35,2019-03-31
Texas,32,2019-03-31
Utah,72,2019-03-31
Vermont,100,2019-03-31
Virginia,28,2019-03-31
Washington,41,2019-03-31
West Virginia,46,2019-03-31
Wisconsin,26,2019-03-31
Wyoming,43,2019-03-31
Alabama,43,2019-04-30
Alaska,100,2019-04-30
Arizona,28,2019-04-30
Arkansas,58,2019-04-30
California,27,2019-04-30
Colorado,62,2019-04-30
Connecticut,23,2019-04-30
Delaware,20,2019-04-30
District of Columbia,81,2019-04-30
Florida,36,2019-04-30
Georgia,31,2019-04-30
Hawaii,14,2019-04-30
Idaho,66,2019-04-30
Illinois,27,2019-04-30
Indiana,29,2019-04-30
Iowa,36,2019-04-30
Kansas,75,2019-04-30
Kentucky,10,2019-04-30
Louisiana,41,2019-04-30
Maine,15,2019-04-30
Maryland,59,2019-04-30
Massachusetts,41,2019-04-30
Michigan,35,2019-04-30
Minnesota,73,2019-04-30
Mississippi,19,2019-04-30
Missouri,13,2019-04-30
Montana,0,2019-04-30
Nebraska,49,2019-04-30
Nevada,18,2019-04-30
New Hampshire,0,2019-04-30
New Jersey,57,2019-04-30
New Mexico,74,2019-04-30
New York,34,2019-04-30
North Carolina,39,2019-04-30
North Dakota,89,2019-04-30
Ohio,37,2019-04-30
Oklahoma,24,2019-04-30
Oregon,43,2019-04-30
Pennsylvania,35,2019-04-30
Rhode Island,16,2019-04-30
South Carolina,21,2019-04-30
South Dakota,0,2019-04-30
Tennessee,45,2019-04-30
Texas,30,2019-04-30
Utah,67,2019-04-30
Vermont,33,2019-04-30
Virginia,24,2019-04-30
Washington,42,2019-04-30
West Virginia,0,2019-04-30
Wisconsin,26,2019-04-30
Wyoming,0,2019-04-30
Alabama,24,2019-05-31
Alaska,26,2019-05-31
Arizona,28,2019-05-31
Arkansas,21,2019-05-31
California,33,2019-05-31
Colorado,35,2019-05-31
Connecticut,27,2019-05-31
Delaware,52,2019-05-31
District of Columbia,35,2019-05-31
Florida,32,2019-05-31
Georgia,31,2019-05-31
Hawaii,12,2019-05-31
Idaho,11,2019-05-31
Illinois,27,2019-05-31
Indiana,38,2019-05-31
Iowa,13,2019-05-31
Kansas,7,2019-05-31
Kentucky,26,2019-05-31
Louisiana,25,2019-05-31
Maine,49,2019-05-31
Maryland,41,2019-05-31
Massachusetts,36,2019-05-31
Michigan,17,2019-05-31
Minnesota,30,2019-05-31
Mississippi,64,2019-05-31
Missouri,16,2019-05-31
Montana,74,2019-05-31
Nebraska,24,2019-05-31
Nevada,31,2019-05-31
New Hampshire,46,2019-05-31
New Jersey,28,2019-05-31
New Mexico,34,2019-05-31
New York,36,2019-05-31
North Carolina,30,2019-05-31
North Dakota,100,2019-05-31
Ohio,15,2019-05-31
Oklahoma,10,2019-05-31
Oregon,39,2019-05-31
Pennsylvania,24,2019-05-31
Rhode Island,14,2019-05-31
South Carolina,43,2019-05-31
South Dakota,0,2019-05-31
Tennessee,26,2019-05-31
Texas,25,2019-05-31
Utah,70,2019-05-31
Vermont,55,2019-05-31
Virginia,40,2019-05-31
Washington,41,2019-05-31
West Virginia,13,2019-05-31
Wisconsin,30,2019-05-31
Wyoming,34,2019-05-31
Alabama,57,2019-06-30
Alaska,0,2019-06-30
Arizona,63,2019-06-30
Arkansas,53,2019-06-30
California,35,2019-06-30
Colorado,25,2019-06-30
Connecticut,36,2019-06-30
Delaware,100,2019-06-30
District of Columbia,89,2019-06-30
Florida,61,2019-06-30
Georgia,32,2019-06-30
Hawaii,54,2019-06-30
Idaho,48,2019-06-30
Illinois,24,2019-06-30
Indiana,29,2019-06-30
Iowa,28,2019-06-30
Kansas,78,2019-06-30
Kentucky,76,2019-06-30
Louisiana,44,2019-06-30
Maine,71,2019-06-30
Maryland,46,2019-06-30
Massachusetts,45,2019-06-30
Michigan,47,2019-06-30
Minnesota,52,2019-06-30
Mississippi,35,2019-06-30
Missouri,32,2019-06-30
Montana,27,2019-06-30
Nebraska,0,2019-06-30
Nevada,46,2019-06-30
New Hampshire,17,2019-06-30
New Jersey,67,2019-06-30
New Mexico,37,2019-06-30
New York,48,2019-06-30
North Carolina,71,2019-06-30
North Dakota,0,2019-06-30
Ohio,38,2019-06-30
Oklahoma,45,2019-06-30
Oregon,70,2019-06-30
Pennsylvania,48,2019-06-30
Rhode Island,62,2019-06-30
South Carolina,42,2019-06-30
South Dakota,70,2019-06-30
Tennessee,75,2019-06-30
Texas,35,2019-06-30
Utah,59,2019-06-30
Vermont,81,2019-06-30
Virginia,45,2019-06-30
Washington,36,2019-06-30
West Virginia,38,2019-06-30
Wisconsin,24,2019-06-30
Wyoming,0,2019-06-30
Alabama,45,2019-07-31
Alaska,0,2019-07-31
Arizona,57,2019-07-31
Arkansas,16,2019-07-31
California,36,2019-07-31
Colorado,52,2019-07-31
Connecticut,55,2019-07-31
Delaware,41,2019-07-31
District of Columbia,15,2019-07-31
Florida,44,2019-07-31
Georgia,35,2019-07-31
Hawaii,100,2019-07-31
Idaho,52,2019-07-31
Illinois,35,2019-07-31
Indiana,36,2019-07-31
Iowa,22,2019-07-31
Kansas,39,2019-07-31
Kentucky,40,2019-07-31
Louisiana,25,2019-07-31
Maine,14,2019-07-31
Maryland,61,2019-07-31
Massachusetts,26,2019-07-31
Michigan,29,2019-07-31
Minnesota,26,2019-07-31
Mississippi,38,2019-07-31
Missouri,32,2019-07-31
Montana,44,2019-07-31
Nebraska,10,2019-07-31
Nevada,24,2019-07-31
New Hampshire,28,2019-07-31
New Jersey,32,2019-07-31
New Mexico,20,2019-07-31
New York,49,2019-07-31
North Carolina,41,2019-07-31
North Dakota,0,2019-07-31
Ohio,21,2019-07-31
Oklahoma,36,2019-07-31
Oregon,40,2019-07-31
Pennsylvania,25,2019-07-31
Rhode Island,69,2019-07-31
South Carolina,38,2019-07-31
South Dakota,84,2019-07-31
Tennessee,29,2019-07-31
Texas,31,2019-07-31
Utah,53,2019-07-31
Vermont,33,2019-07-31
Virginia,33,2019-07-31
Washington,28,2019-07-31
West Virginia,31,2019-07-31
Wisconsin,51,2019-07-31
Wyoming,41,2019-07-31
Alabama,43,2019-08-31
Alaska,0,2019-08-31
Arizona,38,2019-08-31
Arkansas,57,2019-08-31
California,29,2019-08-31
Colorado,34,2019-08-31
Connecticut,23,2019-08-31
Delaware,0,2019-08-31
District of Columbia,51,2019-08-31
Florida,46,2019-08-31
Georgia,38,2019-08-31
Hawaii,52,2019-08-31
Idaho,45,2019-08-31
Illinois,26,2019-08-31
Indiana,26,2019-08-31
Iowa,24,2019-08-31
Kansas,61,2019-08-31
Kentucky,59,2019-08-31
Louisiana,12,2019-08-31
Maine,17,2019-08-31
Maryland,64,2019-08-31
Massachusetts,27,2019-08-31
Michigan,30,2019-08-31
Minnesota,63,2019-08-31
Mississippi,22,2019-08-31
Missouri,15,2019-08-31
Montana,77,2019-08-31
Nebraska,33,2019-08-31
Nevada,57,2019-08-31
New Hampshire,100,2019-08-31
New Jersey,29,2019-08-31
New Mexico,24,2019-08-31
New York,47,2019-08-31
North Carolina,56,2019-08-31
North Dakota,0,2019-08-31
Ohio,39,2019-08-31
Oklahoma,77,2019-08-31
Oregon,21,2019-08-31
Pennsylvania,28,2019-08-31
Rhode Island,56,2019-08-31
South Carolina,34,2019-08-31
South Dakota,63,2019-08-31
Tennessee,20,2019-08-31
Texas,35,2019-08-31
Utah,48,2019-08-31
Vermont,0,2019-08-31
Virginia,42,2019-08-31
Washington,55,2019-08-31
West Virginia,0,2019-08-31
Wisconsin,30,2019-08-31
Wyoming,97,2019-08-31
Alabama,21,2019-09-30
Alaska,31,2019-09-30
Arizona,20,2019-09-30
Arkansas,29,2019-09-30
California,28,2019-09-30
Colorado,29,2019-09-30
Connecticut,17,2019-09-30
Delaware,19,2019-09-30
District of Columbia,12,2019-09-30
Florida,31,2019-09-30
Georgia,18,2019-09-30
Hawaii,27,2019-09-30
Idaho,12,2019-09-30
Illinois,25,2019-09-30
Indiana,18,2019-09-30
Iowa,36,2019-09-30
Kansas,41,2019-09-30
Kentucky,21,2019-09-30
Louisiana,18,2019-09-30
Maine,0,2019-09-30
Maryland,31,2019-09-30
Massachusetts,35,2019-09-30
Michigan,47,2019-09-30
Minnesota,31,2019-09-30
Mississippi,22,2019-09-30
Missouri,26,2019-09-30
Montana,0,2019-09-30
Nebraska,34,2019-09-30
Nevada,32,2019-09-30
New Hampshire,39,2019-09-30
New Jersey,28,2019-09-30
New Mexico,18,2019-09-30
New York,35,2019-09-30
North Carolina,32,2019-09-30
North Dakota,100,2019-09-30
Ohio,14,2019-09-30
Oklahoma,5,2019-09-30
Oregon,48,2019-09-30
Pennsylvania,32,2019-09-30
Rhode Island,56,2019-09-30
South Carolina,38,2019-09-30
South Dakota,49,2019-09-30
Tennessee,28,2019-09-30
Texas,28,2019-09-30
Utah,54,2019-09-30
Vermont,0,2019-09-30
Virginia,24,2019-09-30
Washington,37,2019-09-30
West Virginia,26,2019-09-30
Wisconsin,21,2019-09-30
Wyoming,38,2019-09-30
Alabama,44,2019-10-31
Alaska,62,2019-10-31
Arizona,31,2019-10-31
Arkansas,23,2019-10-31
California,25,2019-10-31
Colorado,54,2019-10-31
Connecticut,14,2019-10-31
Delaware,80,2019-10-31
District of Columbia,100,2019-10-31
Florida,39,2019-10-31
Georgia,39,2019-10-31
Hawaii,28,2019-10-31
Idaho,61,2019-10-31
Illinois,25,2019-10-31
Indiana,18,2019-10-31
Iowa,19,2019-10-31
Kansas,7,2019-10-31
Kentucky,37,2019-10-31
Louisiana,38,2019-10-31
Maine,0,2019-10-31
Maryland,19,2019-10-31
Massachusetts,35,2019-10-31
Michigan,36,2019-10-31
Minnesota,21,2019-10-31
Mississippi,21,2019-10-31
Missouri,35,2019-10-31
Montana,0,2019-10-31
Nebraska,27,2019-10-31
Nevada,23,2019-10-31
New Hampshire,0,2019-10-31
New Jersey,32,2019-10-31
New Mexico,20,2019-10-31
New York,37,2019-10-31
North Carolina,34,2019-10-31
North Dakota,0,2019-10-31
Ohio,22,2019-10-31
Oklahoma,22,2019-10-31
Oregon,21,2019-10-31
Pennsylvania,24,2019-10-31
Rhode Island,0,2019-10-31
South Carolina,40,2019-10-31
South Dakota,52,2019-10-31
Tennessee,29,2019-10-31
Texas,19,2019-10-31
Utah,62,2019-10-31
Vermont,32,2019-10-31
Virginia,36,2019-10-31
Washington,25,2019-10-31
West Virginia,42,2019-10-31
Wisconsin,47,2019-10-31
Wyoming,0,2019-10-31
Alabama,62,2019-11-30
Alaska,49,2019-11-30
Arizona,38,2019-11-30
Arkansas,33,2019-11-30
California,40,2019-11-30
Colorado,25,2019-11-30
Connecticut,19,2019-11-30
Delaware,84,2019-11-30
District of Columbia,69,2019-11-30
Florida,42,2019-11-30
Georgia,27,2019-11-30
Hawaii,100,2019-11-30
Idaho,52,2019-11-30
Illinois,62,2019-11-30
Indiana,52,2019-11-30
Iowa,18,2019-11-30
Kansas,42,2019-11-30
Kentucky,26,2019-11-30
Louisiana,54,2019-11-30
Maine,43,2019-11-30
Maryland,53,2019-11-30
Massachusetts,52,2019-11-30
Michigan,34,2019-11-30
Minnesota,37,2019-11-30
Mississippi,48,2019-11-30
Missouri,26,2019-11-30
Montana,62,2019-11-30
Nebraska,26,2019-11-30
Nevada,58,2019-11-30
New Hampshire,59,2019-11-30
New Jersey,42,2019-11-30
New Mexico,42,2019-11-30
New York,51,2019-11-30
North Carolina,43,2019-11-30
North Dakota,39,2019-11-30
Ohio,19,2019-11-30
Oklahoma,40,2019-11-30
Oregon,24,2019-11-30
Pennsylvania,27,2019-11-30
Rhode Island,22,2019-11-30
South Carolina,51,2019-11-30
South Dakota,38,2019-11-30
Tennessee,41,2019-11-30
Texas,35,2019-11-30
Utah,33,2019-11-30
Vermont,0,2019-11-30
Virginia,39,2019-11-30
Washington,33,2019-11-30
West Virginia,20,2019-11-30
Wisconsin,54,2019-11-30
Wyoming,59,2019-11-30
Alabama,66,2019-12-31
Alaska,39,2019-12-31
Arizona,62,2019-12-31
Arkansas,34,2019-12-31
California,45,2019-12-31
Colorado,53,2019-12-31
Connecticut,21,2019-12-31
Delaware,45,2019-12-31
District of Columbia,100,2019-12-31
Florida,53,2019-12-31
Georgia,59,2019-12-31
Hawaii,63,2019-12-31
Idaho,69,2019-12-31
Illinois,53,2019-12-31
Indiana,40,2019-12-31
Iowa,15,2019-12-31
Kansas,16,2019-12-31
Kentucky,21,2019-12-31
Louisiana,48,2019-12-31
Maine,52,2019-12-31
Maryland,67,2019-12-31
Massachusetts,36,2019-12-31
Michigan,42,2019-12-31
Minnesota,41,2019-12-31
Mississippi,19,2019-12-31
Missouri,47,2019-12-31
Montana,73,2019-12-31
Nebraska,0,2019-12-31
Nevada,59,2019-12-31
New Hampshire,31,2019-12-31
New Jersey,44,2019-12-31
New Mexico,45,2019-12-31
New York,61,2019-12-31
North Carolina,41,2019-12-31
North Dakota,0,2019-12-31
Ohio,33,2019-12-31
Oklahoma,63,2019-12-31
Oregon,62,2019-12-31
Pennsylvania,33,2019-12-31
Rhode Island,35,2019-12-31
South Carolina,31,2019-12-31
South Dakota,59,2019-12-31
Tennessee,36,2019-12-31
Texas,42,2019-12-31
Utah,77,2019-12-31
Vermont,0,2019-12-31
Virginia,50,2019-12-31
Washington,59,2019-12-31
West Virginia,0,2019-12-31
Wisconsin,43,2019-12-31
Wyoming,0,2019-12-31
Alabama,41,2020-01-31
Alaska,0,2020-01-31
Arizona,61,2020-01-31
Arkansas,38,2020-01-31
California,46,2020-01-31
Colorado,68,2020-01-31
Connecticut,51,2020-01-31
Delaware,25,2020-01-31
District of Columbia,72,2020-01-31
Florida,57,2020-01-31
Georgia,59,2020-01-31
Hawaii,70,2020-01-31
Idaho,77,2020-01-31
Illinois,36,2020-01-31
Indiana,37,2020-01-31
Iowa,64,2020-01-31
Kansas,36,2020-01-31
Kentucky,11,2020-01-31
Louisiana,47,2020-01-31
Maine,19,2020-01-31
Maryland,53,2020-01-31
Massachusetts,49,2020-01-31
Michigan,48,2020-01-31
Minnesota,68,2020-01-31
Mississippi,21,2020-01-31
Missouri,50,2020-01-31
Montana,27,2020-01-31
Nebraska,81,2020-01-31
Nevada,36,2020-01-31
New Hampshire,34,2020-01-31
New Jersey,68,2020-01-31
New Mexico,85,2020-01-31
New York,52,2020-01-31
North Carolina,47,2020-01-31
North Dakota,34,2020-01-31
Ohio,30,2020-01-31
Oklahoma,28,2020-01-31
Oregon,91,2020-01-31
